id,sequence,payload,tracing_context,recorded_at
11ffeaa9-e1e7-4765-8113-a776a82cf85b,4279,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a5f0-7950-9732-1de8c57ec7e4"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-9324-7242-8d26-636532d1bcc4"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-10d2f12c16f2""}}",,2026-09-06 15:30:27.812062+00
1205eb45-de14-4c61-a35d-1f9c1753728d,1521,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9330-7793-a5c3-a6426f8d4aa5"", ""code"": ""LOCKCEIL-01a0775793307793a5c3a656ef7fc763-755"", ""name"": ""lock ceiling 755"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
1206ef99-9c77-42d2-9b38-819cef341eea,4688,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7e1-7000-a1e9-b5827913461e"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-932e-71e2-a31e-2e5ad8fa96d0"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-aa6d49596145""}}",,2026-09-06 15:30:28.390981+00
12097385-4541-4bdf-81f2-26d9a5fedd29,3016,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a267-7e31-ba70-70bc9f0474b1"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-9311-7b62-92b5-046f38ed6c96"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a223-7961-ab24-dedc01b4c88a""}}",,2026-09-06 15:30:27.026135+00
121f318d-7102-4f8d-a7fa-00312108fbf8,3901,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a598-7741-86e4-36656bc74f32"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-931f-7852-a7a0-9ed924c5374b"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-0d72ff92e76b""}}",,2026-09-06 15:30:27.812062+00
12302687-fc06-48fa-8061-138430ee9b31,4292,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a5f3-7110-b3e4-24206fd910af"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-9324-7242-8d26-63ca45541446""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-9324-7242-8d26-63ca45541446"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-10faa5629151""}}",,2026-09-06 15:30:27.812062+00
1235bb34-7800-4d9f-a7ba-2763ba44ac50,3428,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a2ed-7fb2-9bd7-7e8c3c9a3cd4"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9313-7b02-923e-7e38958ec1ac"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-3761ad81d110""}}",,2026-09-06 15:30:27.026135+00
123aba0e-19d8-446b-b1cb-de54606d4430,5043,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a830-7af1-a8d1-90fe0df7bca3"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9330-7793-a5c3-a9e697d06d2a"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-ad911734ca61""}}",,2026-09-06 15:30:28.390981+00
124f1cbd-9f38-457f-9751-58a699baa09d,316,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-1673-7bc2-bc92-c408f57b2e85"", ""code"": ""Z4qfgA6X"", ""name"": ""MvX6GYSK"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": ""z-oqb3z3IX"", ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:51.220856+00
12550c38-acb9-4f6e-8b11-9424cc7c5a8f,1084,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9312-7c83-afc2-254eab66b097"", ""code"": ""LOCKCEIL-01a0775793127c83afc22551a64fdc5f-318"", ""name"": ""lock ceiling 318"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
125727f4-66f5-4889-ab87-cd22a5928cfb,3545,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a315-78f2-86f7-3ff6949bf1e8"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-931c-7ca1-9d6f-31ac88ab00ff"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-387023b13857""}}",,2026-09-06 15:30:27.026135+00
126ed010-68fa-4326-b5c1-6a10cf4d5295,4463,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7b3-7671-bb26-66323b00b768"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 4, ""direction"": ""credit"", ""account_id"": ""01a07757-9326-7163-8c83-7eab4ad09006"", ""entry_type"": ""TEST_USD_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-a86923fb0fcb""}}",,2026-09-06 15:30:28.390981+00
12913e31-79f9-4a35-a801-93934bcb308b,1119,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9313-7b02-923e-815acddd1d90"", ""code"": ""LOCKCEIL-01a0775793137b02923e81621fc8e4d0-353"", ""name"": ""lock ceiling 353"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
1296d385-83e7-4d36-9395-5525ab2cf375,135,"{""type"": ""account_set_created"", ""account_set"": {""id"": ""01a07757-0a7b-7e61-9a85-0cdb4aac70df"", ""name"": ""batch-depth-13"", ""version"": 1, ""metadata"": null, ""journal_id"": ""01a07757-0638-79e1-a089-baceb9440dfe"", ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:48.157159+00
1297f335-0c2d-42e2-85db-3b760a97c472,3401,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a2e3-7bb3-974a-b6e6b3fd4fdd"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-9312-7c83-afc2-25add545ecfc"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a223-7961-ab24-e248e1852c06""}}",,2026-09-06 15:30:27.026135+00
12bf7f57-b11e-4479-863e-8022907621d5,4364,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a602-7880-b99c-93a86068029f"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9326-7163-8c83-7b0d237edb59"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-1194515dda56""}}",,2026-09-06 15:30:27.812062+00
12c17ba4-7255-4dc1-b314-146e1225018d,3653,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a333-71c1-a6c5-9e8d1fc73125"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-931c-7ca1-9d6f-358c9f502ce8"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-39924f7e2683""}}",,2026-09-06 15:30:27.026135+00
12c7ba6e-f3d4-419f-84e6-59e5492cacd6,3878,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-a537-74a3-a019-0d44bdb7d553"", ""version"": 1, ""metadata"": {""foo"": ""bar""}, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-a593-7ab1-82d2-d34b99f5a04e"", ""01a07757-a594-7ce1-8708-b69b2466883c"", ""01a07757-a594-7ce1-8708-b6a0cdeb76ef"", ""01a07757-a594-7ce1-8708-b6b4ca60bee5"", ""01a07757-a594-7ce1-8708-b6c386dafd2d"", ""01a07757-a594-7ce1-8708-b6d96f5daf6f""], ""created_at"": ""2026-09-06T15:30:27.812062Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:27.812062Z"", ""correlation_id"": ""01a07757-a537-74a3-a019-0d44bdb7d553"", ""tx_template_id"": ""01a07757-920b-70c0-aaa2-cdc1b16ae111""}}",,2026-09-06 15:30:27.812062+00
12c9713d-caf5-4b46-a116-0be18e76feec,1300,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9322-76d3-9eb1-d4be0e966009"", ""code"": ""LOCKCEIL-01a07757932276d39eb1d4c71688d0db-534"", ""name"": ""lock ceiling 534"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
12e25586-9526-4bf4-a17e-355157074fc6,4058,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a5c0-7ac3-99eb-ba04f44c952c"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-931f-7852-a7a0-a43c9916b843"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-0edc8f687974""}}",,2026-09-06 15:30:27.812062+00
12e2b83b-ddb1-4abc-b066-195bfe1206ee,2034,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-9e1a-7242-a0e7-658547cc32f6"", ""version"": 1, ""metadata"": {""foo"": ""bar""}, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-9e50-7991-9c41-dd9f8cb33b21"", ""01a07757-9e50-7991-9c41-ddb01cc3696c"", ""01a07757-9e51-7a92-ba62-8360fb76f9ed"", ""01a07757-9e51-7a92-ba62-837a6aea6c8a"", ""01a07757-9e51-7a92-ba62-838c0b0ab6e8"", ""01a07757-9e51-7a92-ba62-83a86ff65a8f""], ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:25.947970Z"", ""correlation_id"": ""01a07757-9e1a-7242-a0e7-658547cc32f6"", ""tx_template_id"": ""01a07757-920b-70c0-aaa2-cdc1b16ae111""}}",,2026-09-06 15:30:25.94797+00
12ede016-30c2-4fa7-93d3-360cf8f25c43,2858,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a311-78e1-8fa2-35b5896081ea"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-9d0c-7a21-91f4-6213ed06ddd5"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-a30a-74b0-b100-93a1abd088bf""}}",,2026-09-06 15:30:27.213559+00
12ede7a3-b697-4cbf-8945-5fdaf8c44773,4969,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a81f-7973-9338-78bec5767c2b"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-9330-7793-a5c3-a744d67d32de"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-ace4d6cd8a13""}}",,2026-09-06 15:30:28.390981+00
131f52d5-95f9-4a07-9759-61e9a1533ae1,916,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9310-7272-93cd-3a40a3266f29"", ""code"": ""LOCKCEIL-01a077579310727293cd3a5da03b4cb3-150"", ""name"": ""lock ceiling 150"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
133bbb42-a623-48b7-b223-d2ca0cdeeda8,4517,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7bd-7931-b593-a85f0661b857"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-932d-7a30-ad58-6da8a34ee3cd"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-a8e8b7781446""}}",,2026-09-06 15:30:28.390981+00
134f6719-9b20-456b-b09e-a0c502a54340,2352,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9ed1-7612-b4c6-20f3ed41bd4b"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9310-7272-93cd-3881c526c235"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1b-7fe3-9b11-9e5c9d1fb432""}}",,2026-09-06 15:30:25.94797+00
135814e7-4c46-4a6e-a600-32c4b1d42d92,1128,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-931c-7ca1-9d6f-31ac88ab00ff"", ""code"": ""LOCKCEIL-01a07757931c7ca19d6f31bf06743d50-362"", ""name"": ""lock ceiling 362"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
1374c542-3e7a-4276-ba4b-df3dd62a334a,487,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-6e70-7f73-8a0e-2e102cd596da"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-6b03-7d12-beb9-3d738e9435d4""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-6b03-7d12-beb9-3d738e9435d4"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-6af1-7963-9fe2-4daee4acb105"", ""description"": null, ""transaction_id"": ""01a07757-6e50-74a0-b84c-090caea094f3""}}",,2026-09-06 15:30:13.717793+00
13766f67-5cf6-45c2-92a9-91342ca92e8c,1913,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9e29-79c1-ac43-470d566361e8"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-930c-7ee1-9b1d-dd93a6bcccd7"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1a-7242-a0e7-646aa48348bb""}}",,2026-09-06 15:30:25.94797+00
1379ce72-98db-4604-986d-1de081a66eba,4614,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7d2-78d0-905b-65305025ecab"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-932d-7a30-ad58-7109207bbb75""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-932d-7a30-ad58-7109207bbb75"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-a9c8a223616e""}}",,2026-09-06 15:30:28.390981+00
139a83c7-a1fc-4987-90e6-dc7ef79bbe5b,259,"{""type"": ""account_set_member_created"", ""member_id"": {""id"": ""01a07757-0fec-7c30-bafa-bc1ac19feba1"", ""type"": ""Account""}, ""account_set_id"": ""01a07757-11d0-7360-8605-7ebbb91070ec""}",,2026-09-06 15:29:50.306964+00
13a79dd7-4955-4b9e-a8c2-2b524df7bc62,1278,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9320-7450-bf66-1257311ce46b"", ""code"": ""LOCKCEIL-01a0775793207450bf661263230ae6e7-512"", ""name"": ""lock ceiling 512"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
13b1b500-6935-4746-a756-929a7440a883,2396,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9ee1-74a3-a5bd-203918b49166"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9310-7272-93cd-3a0b18b82846"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1b-7fe3-9b11-9ebd2b3f9f6b""}}",,2026-09-06 15:30:25.94797+00
13d0404d-eead-4798-8909-f2506f3e3ae5,2467,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9ef9-7793-a13d-f8ddc190a320"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-9310-7272-93cd-3ca1d58195e5"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1b-7fe3-9b11-9f513bdebf7e""}}",,2026-09-06 15:30:25.94797+00
13d837bd-099f-4747-bffc-5f2892a62726,4291,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-a537-74a3-a019-10faa5629151"", ""version"": 1, ""metadata"": {""foo"": ""bar""}, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-a5f3-7110-b3e4-24206fd910af"", ""01a07757-a5f3-7110-b3e4-2430fedade5c"", ""01a07757-a5f4-7bb1-884c-1630143d0da4"", ""01a07757-a5f4-7bb1-884c-164770ca038e"", ""01a07757-a5f4-7bb1-884c-165086c95932"", ""01a07757-a5f4-7bb1-884c-16660c5b0632""], ""created_at"": ""2026-09-06T15:30:27.812062Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:27.812062Z"", ""correlation_id"": ""01a07757-a537-74a3-a019-10faa5629151"", ""tx_template_id"": ""01a07757-920b-70c0-aaa2-cdc1b16ae111""}}",,2026-09-06 15:30:27.812062+00
13db9886-8cf1-4b00-b410-cd217b08d86b,121,"{""type"": ""account_set_created"", ""account_set"": {""id"": ""01a07757-09c1-7dc3-a257-f352117dbaa8"", ""name"": ""batch-dense-13"", ""version"": 1, ""metadata"": null, ""journal_id"": ""01a07757-079f-7931-b396-6f33eb02fcb1"", ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:47.972286+00
13e4e7d1-4d89-49e6-885d-42e13be3d860,1848,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9e53-7342-89ec-8dcd69b6d78f"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9db2-7eb2-957e-31c7c8a22794"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-9e01-79d3-8314-b264d842c3ac""}}",,2026-09-06 15:30:25.935057+00
13f43a74-3fdc-4626-a35a-90558bb9b584,1125,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-931c-7ca1-9d6f-31416005945b"", ""code"": ""LOCKCEIL-01a07757931c7ca19d6f31554df6723b-359"", ""name"": ""lock ceiling 359"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
